id,name,address,lat,lng,description,category,sub_category,source,url,rating,review_count,like,dislike,checkin_time,checkout_time,offpeak_weekday_price_max,offpeak_weekday_price_min,offpeak_weekday_price_avg,offpeak_weekend_price_max,offpeak_weekend_price_min,offpeak_weekend_price_avg,peak_weekday_price_max,peak_weekday_price_min,peak_weekday_price_avg,peak_weekend_price_max,peak_weekend_price_min,peak_weekend_price_avg
3014430,강릉 슈밍 게스트하우스,강원도 강릉시 강릉대로 272 (교동),37.76152127,128.8991447,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/3014430,,26.0,Cleanliness; Friendly service; Quiet atmosphere; Comfortable room; Spacious room,Additional charges; Expensive price; Lack of privacy; Limited towels; Poor soundproofing,16:00,10:00,60000,50000,55000,60000,50000,55000,60000,50000,55000,60000,50000,55000
1019726,강릉(정동진) M,강원도 강릉시 강동면 산성우리길 13,37.67922118,129.0239589,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1019726,1.0,81.0,Friendly service; Cleanliness; Good maintenance; Clean bathroom; Good water pressure,Old facilities; Poor cleanliness; High price; Unpleasant odor; Poor soundproofing,15:00,11:00,70000,40000,55000,99000,50000,74500,70000,40000,55000,110000,60000,85000
1000103605,강릉 ing게스트하우스,강원도 강릉시 용지각길 19,37.76157104,128.9056359,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/1000103605,4.6,17.0,Friendly service; Cleanliness; Comfortable room; Good breakfast; Well-equipped room,Small room; Unpleasant odor,15:00,10:00,130000,70000,101666,130000,70000,101666,160000,90000,126666,160000,90000,126666
3013256,호텔 이스트나인,강원도 강릉시 교동광장로100번길 8-6,37.76537711,128.87656,,Accommodation,2성급 호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3013256,4.6,653.0,Cleanliness; Friendly staff; Comfort; Convenience; Family-friendly,Value for money; Incomplete amenities; Limited parking; Smoke odor; Poor soundproofing,15:00,11:00,278000,78000,132166,348000,148000,202166,338000,138000,192166,358000,158000,212166
1000090877,정동진 산성펜션텔,강원도 강릉시 강동면 산성우리길 12-5,37.67735649,129.0247279,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000090877,5.0,41.0,Friendly service; Quiet atmosphere; Good value; Spacious lawn; Effective air conditioning,Additional charges; Dated furniture,15:00,12:00,150000,50000,60000,150000,50000,60000,150000,50000,60000,180000,80000,90000
3014394,강릉 클레이하우스펜션,강원특별자치도 강릉시 성산면 양지말길 69,37.75260216,128.8417802,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3014394,,125.0,Cleanliness; Friendly service; Comfortable atmosphere; Satisfying breakfast; Spacious room,Air conditioning odor; Bathroom privacy,15:00,11:00,120000,80000,90000,170000,120000,132500,120000,80000,90000,200000,150000,162500
10040005,강릉 이팝게스트하우스,강원도 강릉시 사천면 뒷말길 36,37.83495981,128.8549922,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/10040005,,10.0,Cleanliness; Friendly service; Comfortable atmosphere; Complimentary amenities; Spacious room,,15:00,11:00,100000,100000,100000,120000,120000,120000,120000,120000,120000,120000,120000,120000
1000108230,강릉 망상비치 펜션,강원도 강릉시 옥계면 도직길 7-12,37.60683536,129.0678239,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/1000108230,3.5,49.0,Cleanliness; Friendly service; Scenic view; Warm atmosphere; Room quality,Inaccurate photos; Outdated air conditioning; Outdated condition,15:00,11:00,100000,70000,85000,200000,150000,175000,100000,70000,85000,200000,150000,175000
1000202,강릉 경포대 델타 호텔 (Delta Hotel),강원도 강릉시 창해로 259 (강문동),37.78813508,128.9249235,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000202,3.0,648.0,Cleanliness; Friendly service; Spacious room; Comfortable bedding; Quiet atmosphere,Cold temperature; Outdated design; Inadequate cleaning; Limited toiletries; Weak water pressure,15:00,11:00,145000,62000,105800,145000,73000,113500,152000,72000,108800,220000,131000,170400
10040006,강릉 학동 한옥스테이,강원도 강릉시 성덕로213번길 53-3,37.75714197,128.934368,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/10040006,,4.0,Traditional architecture; Beautiful accommodation; Exceptional hospitality; Family-friendly; Friendly service,,15:00,11:00,480000,480000,480000,580000,580000,580000,580000,580000,580000,580000,580000,580000
10061916,MGM HOTEL,강원특별자치도 강릉시 해안로535번길 19,37.80765433,128.9017704,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/10061916,5.0,5.0,Cleanliness; Polite service; Quiet environment; Room quality; Unlimited water,Unclean surfaces,15:00,11:00,200000,75000,133000,250000,130000,198000,330000,140000,250000,330000,140000,250000
3009944,정동진 다우리조텔,강원도 강릉시 강동면 정동등명길 43,37.70436821,129.0148588,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3009944,5.0,210.0,Cleanliness; Spacious room; Friendly service; Affordable price; Ocean view,Old condition; Worn-out linens,15:00,11:00,110000,60000,82222,150000,90000,116666,280000,180000,224444,280000,180000,224444
3011633,호텔 라피네,강원도 강릉시 구정면 회산로 58-12,37.72411595,128.8438032,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3011633,4.4,162.0,Cleanliness; Comfortable stay; Convenient parking; Quiet environment; Spacious room,Entry system issues; Alarm disturbances; Noise issues; Maintenance problems; Parking issues,16:00,12:00,119000,58410,81426,219000,117810,155101,219000,117810,142601,219000,117810,142601
1000108491,강릉(정동진) 향기호텔,강원도 강릉시 강동면 헌화로 982-6 향기모텔,37.68578247,129.0410248,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000108491,4.7,9.0,Scenic view; Friendly service; Cleanliness; Good value,Dated condition; Limited convenience; Outdated facilities,15:00,11:00,70000,60000,65000,120000,100000,110000,120000,100000,110000,120000,100000,110000
3015407,강릉 경포대 호텔주노,강원도 강릉시 창해로 441 (강문동),37.80043776,128.9125049,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3015407,4.7,2296.0,Cleanliness; Friendly service; Spacious room; Scenic view; Convenient amenities,Bright morning light; Lack of toiletries,15:00,11:00,195000,40000,83571,395000,105000,186428,350000,95000,155000,445000,160000,220000
10048897,주문진글램핑오토캠핑장,강원도 강릉시 주문진읍 신리천로 951-9,37.88017484,128.7336927,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048897,,4.0,Friendly service; Pleasant atmosphere,,15:00,11:00,139000,69000,94333,179000,119000,143000,179000,119000,143000,179000,119000,143000
3011805,주문진 위너스 호텔,강원도 강릉시 주문진읍 해안로 1725-3,37.88897555,128.8276112,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3011805,4.3,833.0,Friendly service; Ocean view; Spacious room; Cleanliness; Comfortable bed,Leaky showerhead; Small room,15:00,11:00,200000,200000,200000,200000,200000,200000,200000,200000,200000,330000,200000,216000
10045708,강릉 바다의별애견동반펜션,강원도 강릉시 사천면 진리해변길 101,37.84062081,128.8761589,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10045708,4.9,32.0,Friendly service; Cleanliness; Great view; Pet-friendly; Quiet atmosphere,Small room; Poor drainage; Weak water pressure; Poor soundproofing,15:00,11:00,212100,94800,148116,315700,169400,231116,254700,105500,169433,410700,169400,256766
10044330,델타호텔(DeltaHotel),강원도 강릉시 창해로 259,37.78813508,128.9249235,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/10044330,4.1,107.0,Friendly service; Cleanliness; Comfortable bedding; Artistic decor; Good value,Dirty window; Old elevator smell; Poor soundproofing; Small room,15:00,11:00,152000,69000,114111,152000,88000,120888,152000,80000,117333,220000,138000,170444
3011980,호텔 탑스빌 정동진,강원도 강릉시 강동면 헌화로 1007-34,37.68558697,129.0365572,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3011980,4.5,382.0,Clean facilities; Affordable price; Convenient amenities; Friendly service; Scenic view,Firm bed; Noise; Unpleasant odor,15:00,11:00,85000,57420,69917,168000,116820,143545,118000,87120,102731,248000,166320,209188
3018198,베니키아호텔 산과바다 주문진리조트,강원도 강릉시 주문진읍 해안로 2070,37.90874383,128.8199463,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3018198,4.2,280.0,Cleanliness; Friendly staff; Comfortable beds; Scenic view; Proximity to beach,Outdated facilities; Inadequate cleaning; Poor soundproofing; Overpriced rates; Small bathroom,15:00,11:00,169000,78210,105800,289000,107910,168416,319000,78210,158432,319000,137610,199453
10061194,바르한 by 정원,강원특별자치도 강릉시 토성로 194,37.75744592,128.8970671,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/10061194,4.0,2.0,,Double booking issue,16:00,11:00,199000,99000,144000,349000,199000,274000,299000,149000,224000,349000,199000,274000
3012679,강릉 경포대 산토리니,강원도 강릉시 창해로 485 (강문동),37.80340901,128.9091501,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3012679,4.4,579.0,Cleanliness; Friendly service; Affordable price; Oceanfront location; Comfortable amenities,Broken refrigerator; Noise; Uncleanliness,15:00,11:00,90000,40000,58571,180000,120000,141428,150000,80000,107142,150000,80000,107142
3013181,강릉 경포대 와이앤지(Y&G),강원도 강릉시 경포로475번길 41 (안현동),37.80527637,128.9016602,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3013181,4.9,1579.0,Cleanliness; Friendly service; Convenience; Entertainment options; Unique decor,Poor soundproofing; Lack of amenities; Small room size,16:00,11:00,90000,30000,65714,180000,80000,135714,220000,100000,170000,220000,100000,170000
3015431,브이브이 호텔,강원도 강릉시 하슬라로192번길 22-1,37.76617541,128.8779013,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3015431,5.0,97.0,Cleanliness; Friendly service; Comfortable stay; Room upgrade,Cold room; Noise disturbances; Uncomfortable bed; Weak water pressure; Unpleasant odor,15:00,11:00,110000,59400,77880,135000,94050,109810,115000,69300,85860,135000,89100,105820
3007404,정동진 썬 게스트하우스,강원특별자치도 강릉시 강동면 헌화로 1088,37.68996538,129.0323502,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/3007404,5.0,61.0,Cleanliness; Friendly service; Good amenities; Comfortable atmosphere; Proximity to beach,Small room; Hard bed; Unattractive appearance,14:00,11:00,60000,50000,52000,70000,60000,62000,100000,80000,84000,100000,80000,84000
10048155,강릉 경포의휴일펜션,강원도 강릉시 해안로 368,37.7960932,128.9132379,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048155,4.9,44.0,Cleanliness; Friendly service; Good value; Spacious rooms; Well-equipped kitchen,Air conditioning noise; Heating control; High cost,15:00,11:00,200000,54000,98285,580000,140000,247142,550000,120000,220000,580000,140000,247142
10062730,강릉 경포부티크소공,강원특별자치도 강릉시 저동골길 40-12,37.79953763,128.8952315,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10062730,5.0,3.0,Comfortable beds; Friendly service; High quality; Luxurious facilities; Cleanliness,,15:00,11:00,299000,159000,205666,579000,299000,392333,899000,459000,605666,899000,459000,605666
10061309,강릉 호텔료칸스테이,강원특별자치도 강릉시 사천면 진리해변길 32,37.83727699,128.8725328,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10061309,4.9,82.0,Friendly service; Cleanliness; Comfortable bedding; Spacious room; Unique atmosphere,Inconsistent water temperature; Insufficient outlets,15:00,11:00,140000,50000,62500,200000,100000,115357,250000,100000,123214,250000,100000,123214
3004641,강릉 더그레이펜션,강원특별자치도 강릉시 하남길263번길 9-6,37.80708079,128.8934561,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3004641,4.8,752.0,Friendly service; Cleanliness; Relaxing spa; Beautiful accommodation; Well-equipped facilities,Limited view; Noise disturbance,15:00,11:00,129000,69000,104000,219000,149000,195250,219000,149000,195250,230000,150000,205000
10059487,강릉 단잠,강원특별자치도 강릉시 하남길263번길 61,37.807284,128.8985263,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10059487,4.8,86.0,Comfortable amenities; Beautiful decor; Quiet atmosphere; Excellent service; Scenic view,High price; Noise issues; Pest control,15:00,11:00,149000,89000,110111,297000,216810,243150,189000,109000,134555,291000,219000,243777
1000111610,강릉 그곳펜션 (사천해변5분),강원도 강릉시 사천면 가둔지길 32,37.82636708,128.8793565,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000111610,4.5,418.0,Friendly service; Ample parking; Cleanliness; Comfortable atmosphere; Spacious room,Water temperature issues; Noisy refrigerator,15:00,11:00,120000,59000,87300,250000,126000,190600,120000,59000,87300,250000,120000,161000
10054994,강릉 바다와펜션,강원특별자치도 강릉시 사천면 해안로 1081,37.84538047,128.8693111,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10054994,3.8,14.0,Ocean view; Friendly service; Cleanliness; Comfortable bedding; Good amenities,Dated building; Dirty floor; Expensive fees; Insufficient heating; Poor soundproofing,15:00,11:00,225000,90000,126750,279000,117000,158250,270000,110000,152500,310000,130000,175833
1000108914,강릉 하이오션경포,강원도 강릉시 경포로463번길 30-5(안현동),37.8039168,128.903469,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000108914,4.7,1339.0,Cleanliness; Convenient facilities; Friendly service; Scenic view; Value for money,Additional charges; Poor soundproofing; Lack of amenities; Bed comfort; Small bed,15:00,11:00,337000,60000,156700,477000,135000,217950,497000,197000,235263,550000,200000,265789
1000114001,강릉 파인아트라벨,강원도 강릉시 해안로 32,37.77561144,128.9420495,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000114001,4.3,1351.0,Friendly staff; Scenic view; Convenience store; Quiet atmosphere; Spacious facilities,Lack of amenities; Dirty terrace; High price; Small room; Mold in bathroom,15:00,11:00,200000,200000,200000,200000,200000,200000,520000,200000,261250,600000,200000,261237
10058375,강릉 경포디슬로펜션,강원특별자치도 강릉시 하남길 325,37.80749443,128.898923,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10058375,4.9,65.0,Cleanliness; Comfortable amenities; Aesthetic decor; Spaciousness; Value for money,Weak water pressure,15:00,11:00,99000,59000,72750,239000,199000,212750,229000,139000,169000,309000,269000,282750
10063474,강릉 스테이서정펜션,강원특별자치도 강릉시 사천면 해안로 940,37.83347595,128.8733124,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10063474,4.7,3.0,Cleanliness; Good amenities; Cozy atmosphere; Effective air conditioning; Bright lighting,Lack of privacy,15:00,11:00,329000,69000,130666,459000,109000,194000,459000,109000,194000,559000,109000,210666
10044474,강릉 해안로1973펜션,강원도 강릉시 주문진읍 해안로 1973,37.90548985,128.8286385,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10044474,4.9,47.0,Cleanliness; Comfortable bedding; Friendly service; Spacious room; Thoughtful amenities,Lack of curtains; Small room size; Poor toiletries,15:00,11:00,149000,79000,124166,249000,150000,212833,199000,99000,159166,249000,150000,212833
10054721,강릉 H9스파펜션,강원특별자치도 강릉시 주문진읍 오리나루3길 26-6,37.90054223,128.8309143,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10054721,4.4,75.0,Friendly service; Scenic view; Comfortable room; Spa amenities; Kitchen facilities,Limited streaming; Poor soundproofing,15:00,11:00,119000,49000,77875,199000,129000,170875,199000,129000,172125,209000,129000,177125
10063451,강릉 서정캠프카라반,강원특별자치도 강릉시 사천면 해안로 938,37.83357501,128.873416,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10063451,4.9,26.0,Comfortable bedding; Spacious bathroom; Cleanliness; Good Wi-Fi; Relaxing environment,Additional charges; Early lights-out; High off-season price; Noisy structure,15:00,11:00,159000,119000,133000,299000,259000,273000,199000,159000,173000,369000,199000,286000
